routeid,variable,long,lat,month
8,long17,93.0691881155556,63.6355311707123,MAY
9,long17,-0.683735720006868,42.6892799512687,MAY
10,long17,60.0423196292981,56.0943236865656,MAY
11,long17,66.6663789816854,42.3565092117037,MAY
12,long17,39.8400560429054,58.6325884408766,MAY
13,long17,49.8516828959824,36.9153819434792,MAY
1,long18,-69.0216228073886,68.1702437047434,MAY
2,long18,62.2566197893108,60.6190416770477,MAY
3,long18,92.5566483132486,82.1196288993472,MAY
4,long18,-26.1002192895191,54.117167984844,MAY
5,long18,18.7085119339533,44.5427705801951,MAY
6,long18,81.8124520600424,49.1330299401122,MAY
7,long18,39.6137334957824,39.4806365368044,MAY
8,long18,90.475768316013,62.9654982283057,MAY
9,long18,4.04820640727538,42.8429372358782,MAY
10,long18,62.4681577569572,55.2760954391376,MAY
11,long18,67.6084086430815,42.4689663398104,MAY
12,long18,45.8624083674043,57.7590240894296,MAY
13,long18,51.6532974226067,37.4520588999715,MAY
1,long19,-45.708318407968,67.7919024667631,MAY
2,long19,63.8314124442169,59.6440573847806,MAY
3,long19,81.496036026777,81.2205213190899,MAY
4,long19,-19.4242688225145,54.7458812623267,MAY
5,long19,20.824101107506,45.1019502382745,MAY
6,long19,82.7969943749607,48.992464013014,MAY
7,long19,43.6931670050579,40.3739871800562,MAY
8,long19,88.6502290882032,62.1400137377868,MAY
9,long19,9.02653046923786,42.8205690209271,MAY
10,long19,65.0391373148027,54.3961232615517,MAY
11,long19,68.6223289059948,42.5307902014179,MAY
12,long19,51.7827288956023,56.8003855096037,MAY
13,long19,53.5420733668884,37.9632922013184,MAY
1,long20,-23.638817204132,67.207203520334,MAY
2,long20,65.4388061229424,58.6344455550646,MAY
3,long20,71.0131431100285,79.8989571439967,MAY
4,long20,-12.3992065006585,55.3681085349174,MAY
5,long20,22.9667236699357,45.7483851035576,MAY
6,long20,83.7872261248032,48.8257486277447,MAY
7,long20,47.8388319824397,41.2132888336224,MAY
8,long20,87.3818532622754,61.2289322960477,MAY
9,long20,14.1062445050592,42.573306422343,MAY
10,long20,67.5583069732292,53.4554368735158,MAY
11,long20,69.6592201257623,42.5642693261116,MAY
12,long20,57.1199198768717,55.7752370094326,MAY
13,long20,55.4647554379992,38.4084495397231,MAY
1,long21,-7.64826824918495,66.7720757077786,MAY
2,long21,66.9504741025326,57.7069297705408,MAY
3,long21,65.374,78.2790971124583,MAY
4,long21,-4.5014091992553,55.9561962448868,MAY
5,long21,25.0875711323982,46.485062880627,MAY
6,long21,84.9293071924611,48.6174370497902,MAY
7,long21,51.9826969767621,41.9372173610255,MAY
8,long21,86.6245194212238,60.2904903673308,MAY
9,long21,19.1729885991717,42.2125569602031,MAY
10,long21,69.8804695911523,52.5291599331471,MAY
11,long21,70.7237497306996,42.6222975639188,MAY
12,long21,61.6586894101825,54.7038083615767,MAY
13,long21,57.3880624817176,38.8476554767566,MAY
1,long22,5.31953049633995,66.7813435724062,MAY
2,long22,68.2824004038804,56.8849146799393,MAY
3,long22,63.5560410827361,76.5267095952778,MAY
4,long22,3.81138776647488,56.4674201641105,MAY
5,long22,27.3112089291947,47.3235685388431,MAY
6,long22,86.1604854809146,48.275603437025,MAY
7,long22,56.0087621308199,42.5118060220913,MAY
8,long22,86.3935140144213,59.3413551487801,MAY
9,long22,24.1929434148424,41.9260768445166,MAY
10,long22,71.9632501226976,51.6539904831224,MAY
11,long22,71.8026156310727,42.6816966268966,MAY
12,long22,65.5392797675293,53.5897339959321,MAY
13,long22,59.3501593179806,39.3246514387886,MAY
1,long23,18.5673955738153,66.9675012602903,MAY
2,long23,69.411566471251,56.0434483911483,MAY
3,long23,63.659436536668,74.6512191948508,MAY
4,long23,11.3749429643057,56.8394954418722,MAY
5,long23,29.8639622333801,48.1891393221044,MAY
6,long23,87.1418483972223,47.7796694225778,MAY
7,long23,59.7571909867246,42.8734468464224,MAY
8,long23,86.5719829969821,58.3772486477013,MAY
9,long23,29.1212738109771,41.8015792819387,MAY
10,long23,73.8130295163422,50.7969146920092,MAY
11,long23,72.8478504218156,42.711991970892,MAY
12,long23,68.9284902067967,52.4200238075211,MAY
13,long23,61.3768613280019,39.7906474842682,MAY
1,long24,29.8035485736273,66.7279751798743,MAY
2,long24,70.3905597669569,55.1498121517976,MAY
3,long24,67.4499466547222,72.5742201336393,MAY
4,long24,18.4982420195366,56.9951418026634,MAY
5,long24,32.8012263962496,49.0061958396282,MAY
6,long24,87.6819089552984,47.2376714963864,MAY
7,long24,63.1340644437815,43.034855146905,MAY
8,long24,87.0068472587282,57.3742402179148,MAY
9,long24,33.9504588956551,41.8402529967365,MAY
10,long24,75.4380680219551,49.9655128597938,MAY
11,long24,73.8165179301414,42.7504131152546,MAY
12,long24,71.7772691271355,51.2131646327878,MAY
13,long24,63.4183348143087,40.2104007727473,MAY
1,long25,37.6038972073565,65.9063285776197,MAY
2,long25,71.4750204760023,54.3027122299035,MAY
3,long25,72.0397197593511,70.2086875674946,MAY
4,long25,26.4524142450553,56.9006367227564,MAY
5,long25,36.0918059573622,49.754041545635,MAY
6,long25,87.8666215159258,46.7295220925002,MAY
7,long25,66.1429463010052,43.0952652755451,MAY
8,long25,87.5972954040943,56.3182135393519,MAY
9,long25,38.7408411984087,42.0563198125467,MAY
10,long25,76.8971508860455,49.2032627882688,MAY
11,long25,74.7762233742389,42.8180652016918,MAY
12,long25,74.047263097589,50.0458884786802,MAY
13,long25,65.4496452311911,40.6284074059667,MAY
1,long26,44.8166138404357,64.8414748459577,MAY
2,long26,72.7875988199272,53.5279255204387,MAY
3,long26,72.9422482942273,67.580349296829,MAY
4,long26,35.1600588038258,56.5618910243482,MAY
5,long26,39.7673089373509,50.3763399541093,MAY
6,long26,87.8436306845754,46.232047149839,MAY
7,long26,68.8353870734741,43.1211169487234,MAY
8,long26,88.2195957373528,55.2058245016277,MAY
9,long26,43.5232814078163,42.4461787803335,MAY
10,long26,78.2963932767836,48.4950044023156,MAY
11,long26,75.8306008376996,42.8520013019803,MAY
12,long26,75.881014994083,48.9735033385031,MAY
13,long26,67.4994585405973,41.0433224764468,MAY
1,long27,51.4813270386374,63.7649475819,MAY
2,long27,74.2709357965546,52.7679714397413,MAY
3,long27,72.8514690782692,64.8664694280139,MAY
4,long27,43.2696080722508,55.9231975313942,MAY
5,long27,43.8827527868782,50.7579426361227,MAY
6,long27,87.6172866840953,45.729709363416,MAY
7,long27,71.2932158402482,43.0980362505355,MAY
8,long27,88.7054568194562,54.0058395542967,MAY
9,long27,48.3158937356931,42.9049121058662,MAY
10,long27,79.6475570961005,47.8233608042377,MAY
11,long27,76.9237520599351,42.8057241952857,MAY
12,long27,77.4962683060777,48.0128045781791,MAY
13,long27,69.5531907381762,41.390066205503,MAY
1,long28,58.0273520240145,62.5834869232008,MAY
2,long28,75.9441093651695,52.0158933145022,MAY
3,long28,73.1198091651532,62.2580703631209,MAY
4,long28,50.442270392393,54.9624002965078,MAY
5,long28,48.445512825636,50.8459002594303,MAY
6,long28,87.2100857501227,45.2982013056925,MAY
7,long28,73.5559105874386,42.989803427514,MAY
8,long28,88.8959681247214,52.7780990992997,MAY
9,long28,53.1255332640867,43.3010931391972,MAY
10,long28,80.8688265504096,47.2258659731221,MAY
11,long28,77.9606708978195,42.7317079353893,MAY
12,long28,78.9911526405766,47.1795669423763,MAY
13,long28,71.5700295474206,41.6593564651647,MAY
1,long29,65.4463325305376,61.14902056625,MAY
2,long29,77.7658100502058,51.2893146268091,MAY
3,long29,73.6508267014775,59.9219144874092,MAY
4,long29,56.7535933032519,53.7888371886171,MAY
5,long29,53.3889393356055,50.7120241816714,MAY
6,long29,86.8195819228576,44.9464641791257,MAY
7,long29,75.5951892882398,42.8219971749956,MAY
8,long29,88.769621661215,51.6326120667193,MAY
9,long29,57.9713808835072,43.5728672113844,MAY
10,long29,81.9413102522597,46.7081694081057,MAY
11,long29,78.9725541662461,42.6634798760719,MAY
12,long29,80.3657444404837,46.4853689090933,MAY
13,long29,73.5031182748536,41.8632777315255,MAY
1,long30,71.5164681453915,59.3992839908949,MAY
2,long30,79.5447659915719,50.5385801764052,MAY
3,long30,74.4463088522236,57.8736396187168,MAY
4,long30,62.0592645776792,52.493425711546,MAY
5,long30,58.5842438705939,50.3538066689781,MAY
6,long30,86.5594743423112,44.580191005453,MAY
7,long30,77.3639018264804,42.591243076611,MAY
8,long30,88.4608325658004,50.5681085258402,MAY
9,long30,62.7878887189512,43.613531026743,MAY
10,long30,82.8632289314812,46.2126434263174,MAY
11,long30,79.9734771106454,42.5228836816838,MAY
12,long30,81.6013193699771,45.877338249298,MAY
13,long30,75.296940530173,41.9717263987389,MAY
1,long31,75.6470790712774,57.229894136558,MAY
2,long31,81.0543732436169,49.7197588702256,MAY
3,long31,75.4856647635235,55.9891273500393,MAY
4,long31,66.5553913861989,51.0107493091285,MAY
5,long31,63.7010275423277,49.6451809959795,MAY
6,long31,86.3365878364819,44.1645986121623,MAY
7,long31,78.8235636317712,42.2413702050271,MAY
8,long31,88.0657242516085,49.540787222476,MAY
9,long31,67.3021529634976,43.3136079938165,MAY
10,long31,83.6013277203395,45.7141953788826,MAY
11,long31,80.829099778858,42.2707974469437,MAY
12,long31,82.6443846828954,45.2905047095768,MAY
13,long31,76.9804154823016,41.9398437971721,MAY
1,long32,78.2440295543781,54.603363628519,MAY
2,long32,82.1637516274461,48.8543732147141,MAY
3,long32,76.8509921921019,54.2020113544326,MAY
4,long32,70.2514583598808,49.2962195130135,MAY
5,long32,68.341501439632,48.5722326949767,MAY
6,long32,86.0993372322974,43.7450693570205,MAY
7,long32,80.0468940135429,41.8167271743276,MAY
8,long32,87.618431543545,48.55307048351,MAY
9,long32,71.2565696257444,42.7384155648948,MAY
10,long32,84.1630116172648,45.2628432527643,MAY
11,long32,81.4986259087955,42.0066388703506,MAY
12,long32,83.4906338706287,44.7202257683475,MAY
13,long32,78.6479797925889,41.7801450013654,MAY
1,long33,79.8112762279461,51.8468167488403,MAY
2,long33,83.0388707274807,47.9943348485619,MAY
3,long33,78.6704151194041,52.5683231917583,MAY
4,long33,73.2872998240351,47.5320620897922,MAY
5,long33,72.3359862401388,47.2943699229276,MAY
6,long33,85.9803624083559,43.3259353902163,MAY
7,long33,81.1856637183503,41.3884195571787,MAY
8,long33,87.2184421572997,47.6160762194669,MAY
9,long33,74.5920641823708,42.0786359395827,MAY
10,long33,84.6384562166548,44.8794322283604,MAY
11,long33,82.156055239912,41.766259356056,MAY
12,long33,84.2682149073813,44.1749308412534,MAY
13,long33,80.2799669338296,41.510409220183,MAY
1,long34,80.965883242838,49.2861162245589,MAY
2,long34,83.9852272679251,47.1395391016285,MAY
3,long34,80.7743439616876,51.1346322065826,MAY
4,long34,76.0527440307087,45.9257765920988,MAY
5,long34,75.7254143770113,46.0069073013638,MAY
6,long34,86.0320266892016,42.8508794883988,MAY
7,long34,82.2840946022917,40.9353952080909,MAY
8,long34,86.9940317924628,46.6705854229901,MAY
9,long34,77.3996765090901,41.4545211768341,MAY
10,long34,85.1263146727018,44.4947138854307,MAY
11,long34,82.8244092474439,41.4619847766807,MAY
12,long34,85.0495978677341,43.6434750307353,MAY
13,long34,81.7100270978488,41.1031723327268,MAY
1,long35,82.1642842983088,46.9318989118366,MAY
2,long35,84.9814086762287,46.2757133627616,MAY
3,long35,82.8541563205626,49.8149305449882,MAY
4,long35,78.7770204479807,44.5386625753808,MAY
5,long35,78.6388566184301,44.8077537853736,MAY
6,long35,86.0932169566398,42.3472914339876,MAY
7,long35,83.2868177331324,40.4491518759349,MAY
8,long35,86.9839061590604,45.7114931968207,MAY
9,long35,79.8213949705847,40.8268986736118,MAY
10,long35,85.5905435516975,44.0735846992569,MAY
11,long35,83.3317349314134,41.0905196030496,MAY
12,long35,85.7557132895612,43.1458423048191,MAY
13,long35,82.8449813059241,40.5964863789211,MAY
1,long36,83.6458688708753,44.8745191302386,MAY
2,long36,85.888669036033,45.4865158828869,MAY
3,long36,84.6519588743128,48.5594465902955,MAY
4,long36,81.4360313866375,43.4096682845965,MAY
5,long36,81.1843575851229,43.7386887095029,MAY
6,long36,86.1014212229675,41.9133332454341,MAY
7,long36,84.2211970134956,40.0149021616816,MAY
8,long36,87.1303243625091,44.8817894844772,MAY
9,long36,81.9489427973293,40.1803776061766,MAY
10,long36,85.9970114353121,43.6935025099355,MAY
11,long36,83.6918092076965,40.7612537847,MAY
12,long36,86.381141766289,42.7621781826665,MAY
13,long36,83.7913186751177,40.1129008806039,MAY
1,long37,85.3548760562295,43.345362847892,MAY
2,long37,86.7767028081139,44.7988196387688,MAY
3,long37,86.1641641959552,47.4315964589878,MAY
4,long37,83.8869037402874,42.5755244865576,MAY
5,long37,83.4929416921283,42.8708048240845,MAY
6,long37,86.1807177132446,41.5718637503863,MAY
7,long37,85.1659385346107,39.6838634099549,MAY
8,long37,87.4806129644326,44.2426293688521,MAY
9,long37,83.8449872053234,39.6168248257411,MAY
10,long37,86.4736201942447,43.3642801585979,MAY
11,long37,84.0633496171516,40.5105580669576,MAY
12,long37,87.0795094366508,42.4759229293669,MAY
13,long37,84.675591480494,39.7255860850931,MAY
1,long38,86.8839643602998,42.2844396886971,MAY
2,long38,87.6806432113495,44.1127497005925,MAY
3,long38,87.7562374337326,46.4352626276262,MAY
4,long38,85.9008710356354,41.9637628023132,MAY
5,long38,85.4982750134168,42.1816527346427,MAY
6,long38,86.3476296963578,41.2453975042295,MAY
7,long38,86.0087855268231,39.3489657685354,MAY
8,long38,88.0627664966041,43.6938419450533,MAY
9,long38,85.4013002919107,39.1390626868083,MAY
10,long38,87.0338806086211,42.9911278124929,MAY
11,long38,84.4418768447963,40.2471873526796,MAY
12,long38,87.8319405437671,42.1531242102534,MAY
13,long38,85.4136396984199,39.3712719524256,MAY
