routeid,variable,long,lat,month
8,long17,52.8633246702326,33.6556125503576,APR
9,long17,-26.1278653977729,48.5738571187696,APR
10,long17,103.561543509429,69.3705971477246,APR
11,long17,-72.5730505145562,83.4881249601839,APR
12,long17,32.9291407983233,57.128306379887,APR
13,long17,112.26467752809,72.9151011235955,APR
1,long18,60.4486495307257,50.937047586009,APR
2,long18,86.5493667358703,67.9397835281796,APR
3,long18,28.5348805203216,37.8959993959138,APR
4,long18,76.3282422015623,45.3299210571352,APR
5,long18,-0.590404572638703,44.4372596441796,APR
6,long18,40.1601042076878,59.7768654247003,APR
7,long18,96.3175193292654,65.6582435456738,APR
8,long18,54.0553854314843,34.138961964301,APR
9,long18,-18.7433774520183,48.6396116927678,APR
10,long18,101.006597080255,68.8210004891543,APR
11,long18,-27.892839063201,82.1693406535976,APR
12,long18,38.8836432901681,56.1965449403961,APR
13,long18,107.898871910112,71.4568797752809,APR
1,long19,63.3948395249938,50.8100714166495,APR
2,long19,88.3157017188208,66.678710285167,APR
3,long19,31.3332359295486,38.0867598423837,APR
4,long19,76.8055266570522,45.2745312305876,APR
5,long19,3.84719324631307,44.387851194372,APR
6,long19,46.212575304684,57.6253327296404,APR
7,long19,94.1823561796069,65.1000090692824,APR
8,long19,55.3066732342122,34.6229197792893,APR
9,long19,-11.5839844607431,48.4663191764946,APR
10,long19,98.757153029383,68.3287371976521,APR
11,long19,47.8460887917495,80.8070001547575,APR
12,long19,44.9236145420592,55.1933405535958,APR
13,long19,103.406291011236,69.9625786516854,APR
1,long20,67.4156015656209,50.5623436697549,APR
2,long20,88.8608381408856,65.6063351471483,APR
3,long20,34.2259398530108,38.2441809515272,APR
4,long20,77.2763498219942,45.2326191231642,APR
5,long20,8.4213764286879,44.3850247697093,APR
6,long20,52.2684918789841,56.3860426033927,APR
7,long20,91.9520977513233,64.2828374364586,APR
8,long20,56.5690538071035,35.0797766830546,APR
9,long20,-4.79529617027672,47.9624884139489,APR
10,long20,96.3975941790642,67.710984001282,APR
11,long20,124.432720690729,79.6297378022029,APR
12,long20,50.6915678445415,53.9657207450616,APR
13,long20,99.1100741573034,68.3936314606742,APR
1,long21,71.3962921258338,50.1707623382348,APR
2,long21,89.0549079424162,64.6810164110912,APR
3,long21,37.2018198846734,38.4025767403154,APR
4,long21,77.7294972126803,45.2382338194589,APR
5,long21,13.1083373957334,44.4515999766285,APR
6,long21,58.2932165859825,55.8438351183661,APR
7,long21,89.9355598108781,63.28779633814,APR
8,long21,57.9018840848119,35.5519624966939,APR
9,long21,1.41917631949543,47.1621902269169,APR
10,long21,94.2023962571264,66.8853138768006,APR
11,long21,147.637634989372,78.5241913301234,APR
12,long21,55.931993415196,52.4753957383306,APR
13,long21,95.3192977528091,66.6311719101124,APR
1,long22,73.976779824057,49.6948046886155,APR
2,long22,88.8468977566587,63.793869326212,APR
3,long22,40.2769649784509,38.6068463134577,APR
4,long22,78.2065109810291,45.2736078313787,APR
5,long22,17.919850696484,44.6076581602353,APR
6,long22,64.2277946842589,55.6496070833607,APR
7,long22,88.525238857761,62.2120820926687,APR
8,long22,59.3939609991625,36.0432269949376,APR
9,long22,7.22004742974197,46.3415871590401,APR
10,long22,92.3539498363864,65.8582629204197,APR
11,long22,136.17512829323,77.2963336429318,APR
12,long22,60.5454949161941,50.7891811719618,APR
13,long22,92.365202247191,64.4977685393259,APR
1,long23,75.7194342952361,49.1872858616299,APR
2,long23,88.4481403096165,62.887741195416,APR
3,long23,43.4331704128621,38.8435155331653,APR
4,long23,78.6999906549366,45.2852366184287,APR
5,long23,22.8986870488488,44.8209467931846,APR
6,long23,69.7195566903486,55.5358747501935,APR
7,long23,87.6052360808887,61.1262289940128,APR
8,long23,61.0072430837369,36.5076920417267,APR
9,long23,13.0342215766365,45.8035518915864,APR
10,long23,90.9626228704922,64.6754806193705,APR
11,long23,123.408311827631,75.8128980598717,APR
12,long23,64.4350001172162,49.0525462066373,APR
13,long23,90.4199853932583,62.0131595505618,APR
1,long24,77.0932217803259,48.6900942091098,APR
2,long24,87.8914936025972,61.9433140948063,APR
3,long24,46.628401949938,39.1019034671569,APR
4,long24,79.188577962283,45.2795700861775,APR
5,long24,28.0390806541637,45.0466060677446,APR
6,long24,74.3026359405348,55.2759584133121,APR
7,long24,86.8129837632957,60.0763280120893,APR
8,long24,62.6417229006796,36.9348201470504,APR
9,long24,19.0186440071911,45.6014682917476,APR
10,long24,89.8173765138482,63.4087958202611,APR
11,long24,111.046061779301,74.0960213312452,APR
12,long24,67.7229853292004,47.4241941023175,APR
13,long24,89.3455775280899,59.5651550561798,APR
1,long25,78.229094436865,48.2555529479396,APR
2,long25,87.1279024551627,60.9427420868571,APR
3,long25,49.8359987646208,39.4311339240667,APR
4,long25,79.7176644013585,45.254800820257,APR
5,long25,33.2643086330825,45.2711416236597,APR
6,long25,77.9722843990466,54.7815073830233,APR
7,long25,85.9425189344113,59.0753309570407,APR
8,long25,64.275077625742,37.3565629102965,APR
9,long25,24.9869843243306,45.6039644466811,APR
10,long25,88.5543995209662,62.1570385082482,APR
11,long25,100.021259413164,72.2433499548248,APR
12,long25,70.6775613771009,46.0588695137591,APR
13,long25,88.6714719101125,57.5965235955056,APR
1,long26,79.1934011153084,47.8562649262929,APR
2,long26,86.1406731119316,59.8820065364357,APR
3,long26,53.0541155516228,39.833679511058,APR
4,long26,80.294384268984,45.1376914416764,APR
5,long26,38.5619687316829,45.5185513085494,APR
6,long26,81.0309488217483,54.0280266228589,APR
7,long26,85.0109442618727,58.0775311954744,APR
8,long26,65.9420078734001,37.7791440925974,APR
9,long26,30.938382828341,45.6788314258302,APR
10,long26,86.9754886566812,60.9503868704247,APR
11,long26,90.8730669376342,70.320822394214,APR
12,long26,73.3806498175149,45.0729371764683,APR
13,long26,87.9973011235956,56.142108988764,APR
1,long27,79.9468413477898,47.3943113479522,APR
2,long27,84.9848469151585,58.7074256241242,APR
3,long27,56.2637276679344,40.234218964278,APR
4,long27,80.8439540249538,44.8711920886692,APR
5,long27,44.0413584632621,45.7553053342582,APR
6,long27,83.5631683985911,52.9188927477589,APR
7,long27,84.1512997758822,56.9842130726653,APR
8,long27,67.6299470099042,38.1632458909593,APR
9,long27,37.1416277261748,45.6473102565612,APR
10,long27,85.1907964696556,59.7202633589717,APR
11,long27,83.9158439162766,68.331033764434,APR
12,long27,75.7335198494172,44.436267019242,APR
13,long27,87.2409404494382,54.9518438202247,APR
1,long28,80.5155732738224,46.8413902144028,APR
2,long28,83.7569596849081,57.3689585228282,APR
3,long28,59.4595235443461,40.6027537419717,APR
4,long28,81.3234066253094,44.5064250598757,APR
5,long28,49.7023989090548,45.8934801664705,APR
6,long28,85.4034168930161,51.583027657478,APR
7,long28,83.3440163208383,55.7427047438814,APR
8,long28,69.2808944341542,38.5052346177539,APR
9,long28,43.9771101388304,45.3670176570125,APR
10,long28,83.4825938417165,58.3741041729919,APR
11,long28,79.1443473983209,66.2262858003217,APR
12,long28,77.6283060901939,44.0309510597457,APR
13,long28,86.514308988764,53.7953988764046,APR
1,long29,81.0730826625223,46.2447351387278,APR
2,long29,82.702710526276,55.8808427763494,APR
3,long29,62.6756882560699,40.9538948512109,APR
4,long29,81.7831290008904,44.129273135177,APR
5,long29,55.3511571407512,45.8900206795602,APR
6,long29,86.5273789263532,50.3099532563032,APR
7,long29,82.6416586375945,54.4082256672188,APR
8,long29,70.910448108862,38.8265035541533,APR
9,long29,50.6500973901538,44.9107646922348,APR
10,long29,82.2056951388187,56.8708782596229,APR
11,long29,76.2719112180168,63.995559348005,APR
12,long29,79.0665851295188,43.7742264413152,APR
13,long29,85.9516640449437,52.6114898876404,APR
1,long30,81.7248187637985,45.6322581401173,APR
2,long30,82.1690068740424,54.2861313333644,APR
3,long30,65.8999111807832,41.267454541975,APR
4,long30,82.2850669236844,43.7430608896938,APR
5,long30,60.6764618738612,45.7320576102792,APR
6,long30,87.0929370571545,49.0976447122135,APR
7,long30,82.2761514023445,53.0506062056883,APR
8,long30,72.5621929301649,39.103971396259,APR
9,long30,56.2313679195849,44.4234042385953,APR
10,long30,81.6481448149648,55.2698705933948,APR
11,long30,74.9177794953302,61.5690956348865,APR
12,long30,80.1772943129585,43.5836137246006,APR
13,long30,85.6092483146068,51.4721707865169,APR
1,long31,82.3922843047603,45.0074093333391,APR
2,long31,82.2265622053031,52.6313638876144,APR
3,long31,69.0259762530708,41.4864479875218,APR
4,long31,82.7707902752768,43.3428130081279,APR
5,long31,65.440053189304,45.3520687365486,APR
6,long31,87.238988966078,47.8997252034101,APR
7,long31,82.2676400235086,51.6915777637709,APR
8,long31,74.1997337796258,39.304413857093,APR
9,long31,61.0408651367523,43.9263314715362,APR
10,long31,81.8022788685356,53.6221126066862,APR
11,long31,74.7135170078011,58.814767382174,APR
12,long31,81.0842826208059,43.3896862209867,APR
13,long31,85.4702741573033,50.3911483146067,APR
1,long32,83.0171309720402,44.4132838927171,APR
2,long32,82.7413276054348,50.9587149232885,APR
3,long32,71.9442986866884,41.5834187221184,APR
4,long32,83.2035329400546,43.0114545528081,APR
5,long32,69.5065095818266,44.7472287787547,APR
6,long32,87.329294754603,46.7428466215238,APR
7,long32,82.567380594839,50.3605490494419,APR
8,long32,75.7929848220155,39.4503863610553,APR
9,long32,65.3855147269187,43.3694823173519,APR
10,long32,82.4952260651756,51.9297863070539,APR
11,long32,75.4606478773178,55.8112721077874,APR
12,long32,81.8866698763858,43.2119608797565,APR
13,long32,85.5405516853933,49.3110168539326,APR
1,long33,83.6636745072503,43.9013053821753,APR
2,long33,83.5639929082427,49.3692527490429,APR
3,long33,74.6409908496457,41.585207105114,APR
4,long33,83.6866891741878,42.7869315693416,APR
5,long33,72.9094682452345,44.0594527285423,APR
6,long33,87.6558567792222,45.6899801932122,APR
7,long33,83.2094159942748,49.1106550164554,APR
8,long33,77.3900364184042,39.5837069061847,APR
9,long33,69.4251028661917,42.7682585391526,APR
10,long33,83.6622406639004,50.2915778851668,APR
11,long33,77.1431209101945,52.9322459279741,APR
12,long33,82.6985092760614,43.087270497177,APR
13,long33,85.9006651685394,48.2102101123596,APR
1,long34,84.359153869159,43.4441259760975,APR
2,long34,84.5699153101489,47.9161775347877,APR
3,long34,77.1209284939535,41.4845168464004,APR
4,long34,84.2399829646512,42.5861669886856,APR
5,long34,75.8520276063092,43.3751037507575,APR
6,long34,88.1358049011666,44.7667875153207,APR
7,long34,84.1402637385855,47.9458316116193,APR
8,long34,78.997032536942,39.6686354359911,APR
9,long34,73.2111051680686,42.141206042432,APR
10,long34,85.1503282309483,48.8006504402388,APR
11,long34,79.6696156048665,50.4773021157206,APR
12,long34,83.5596388102101,42.9700143013457,APR
13,long34,86.5037505617978,47.1557764044944,APR
1,long35,85.0234976205328,43.0064267729434,APR
2,long35,85.5431609249932,46.5581107280622,APR
3,long35,79.358063300114,41.2563544229953,APR
4,long35,84.7600327774286,42.3484458926772,APR
5,long35,78.4478457125628,42.6548289315279,APR
6,long35,88.4322717226734,43.8758973799888,APR
7,long35,85.1432795620756,46.8092284651364,APR
8,long35,80.5335355489147,39.6512216505011,APR
9,long35,76.6768322921149,41.4491034089535,APR
10,long35,86.5686217066424,47.3866363644031,APR
11,long35,82.6573736707881,48.3967226439796,APR
12,long35,84.3986315233197,42.8152993346853,APR
13,long35,87.0882898876405,46.1890112359551,APR
1,long36,85.6100745120713,42.6240965677432,APR
2,long36,86.2596731696341,45.2861393178109,APR
3,long36,81.4006129632634,40.9365541559893,APR
4,long36,85.2422712995113,42.1185641849766,APR
5,long36,80.7387038499264,41.8864777449083,APR
6,long36,88.377325929504,43.0549216414587,APR
7,long36,86.03088578233,45.7085625871305,APR
8,long36,81.9987290699216,39.5807172190783,APR
9,long36,79.761451425556,40.7163071752492,APR
10,long36,87.473159430557,45.971445459299,APR
11,long36,85.4429824154894,46.4968287633122,APR
12,long36,85.2037181452394,42.6582973784131,APR
13,long36,87.5260213483147,45.2646460674158,APR
1,long37,86.1570217588286,42.3046191697322,APR
2,long37,86.6374273194896,44.1923171072134,APR
3,long37,83.3104741767038,40.5851027545105,APR
4,long37,85.8203643665345,41.9077347338595,APR
5,long37,82.7754740291132,41.1509441245185,APR
6,long37,88.1730115912496,42.3631332043959,APR
7,long37,86.8429997252951,44.6946593460313,APR
8,long37,83.4685911307532,39.4857040638461,APR
9,long37,82.4814363283248,40.086033221611,APR
10,long37,87.7794241557871,44.6556959990555,APR
11,long37,87.3858307228228,44.6974399600936,APR
12,long37,86.0118238255252,42.5208833104497,APR
13,long37,88.0904820224718,44.3542775280899,APR
1,long38,86.6359663097234,41.985689483432,APR
2,long38,86.7401815541537,43.3269047743512,APR
3,long38,84.9792584286286,40.197219820241,APR
4,long38,86.4679399085362,41.6359028641972,APR
5,long38,84.4856434687863,40.5049554360896,APR
6,long38,87.9355373413248,41.7094861887152,APR
7,long38,87.6393223049686,43.7663931106066,APR
8,long38,84.8375859953137,39.2784078166665,APR
9,long38,84.665103135093,39.5899563501418,APR
10,long38,87.9212708227912,43.5775695948453,APR
11,long38,88.1609502487138,43.1517162793889,APR
12,long38,86.732778204933,42.3768574292709,APR
13,long38,88.8507651685393,43.4601797752809,APR
