date,variable,SSP245
2025-07-01,SW2,-0.180567483547623
2025-08-01,SW2,0.0874599739273908
2025-09-01,SW2,0.121939292271971
2025-10-01,SW2,0.135621006372375
2025-11-01,SW2,0.136750966317176
2025-12-01,SW2,-0.00196568120403863
2026-01-01,SW2,0.0959254831305631
2026-02-01,SW2,-0.0667386025861191
2026-03-01,SW2,0.0247126102859789
2026-04-01,SW2,0.0660938760402127
2026-05-01,SW2,0.0232496609274677
2026-06-01,SW2,0.0109436458519257
2026-07-01,SW2,0.0685741339159786
2026-08-01,SW2,0.129601046346906
2026-09-01,SW2,0.165610804172264
2026-10-01,SW2,-0.223931216708136
2026-11-01,SW2,-0.0812417124528049
2026-12-01,SW2,-0.124304366875896
2027-01-01,SW2,-0.0388252292350675
2027-02-01,SW2,-0.127446679714621
2027-03-01,SW2,-0.108135809704308
2027-04-01,SW2,-0.0395436295699316
2027-05-01,SW2,0.01850911735873
2027-06-01,SW2,-0.13402404766181
2027-07-01,SW2,-0.109941490766855
2027-08-01,SW2,-0.0829107779322908
2027-09-01,SW2,-0.183328823092442
2027-10-01,SW2,-0.173596212641567
2027-11-01,SW2,-0.179934072226879
2027-12-01,SW2,-0.077784993492157
2028-01-01,SW2,-0.000484475385905349
2028-02-01,SW2,0.0109436458519257
2028-03-01,SW2,0.0166410954537199
2028-04-01,SW2,0.0340288916609745
2028-05-01,SW2,-0.0778787504994485
2028-06-01,SW2,0.126964361244864
2028-07-01,SW2,-0.0300920573949358
2028-08-01,SW2,-0.0901272331866543
2028-09-01,SW2,-0.064193682197818
2028-10-01,SW2,0.0165481918731089
2028-11-01,SW2,0.0630136689343447
2028-12-01,SW2,0.108556355939721
2029-01-01,SW2,0.117351378197557
2029-02-01,SW2,0.136124069571637
2029-03-01,SW2,0.0860496930983853
2029-04-01,SW2,0.157289185715517
2029-05-01,SW2,0.0255961539840128
2029-06-01,SW2,-0.0930967121106681
2029-07-01,SW2,-0.116515571725025
2029-08-01,SW2,-0.11681927481128
2029-09-01,SW2,-0.0210347114398184
2029-10-01,SW2,-0.025619711631368
2029-11-01,SW2,-0.0874945687666654
2029-12-01,SW2,0.0169314485878137
2030-01-01,SW2,0.020509357969248
2030-02-01,SW2,0.0335383439753736
2030-03-01,SW2,0.0408116171667501
2030-04-01,SW2,0.00736573647049136
2030-05-01,SW2,0.0348300512288301
2030-06-01,SW2,0.0917082328449515
2030-07-01,SW2,0.0774795391856753
2030-08-01,SW2,-0.040431643550334
2030-09-01,SW2,0.0631607865679223
2030-10-01,SW2,0.0426549997303626
2030-11-01,SW2,0.122715029047974
2030-12-01,SW2,0.163766463496715
2031-01-01,SW2,0.0860496930983853
2031-02-01,SW2,0.0589054030168912
2031-03-01,SW2,-0.0997634618906888
2031-04-01,SW2,-0.0569092923279627
2031-05-01,SW2,-0.198798342804002
2031-06-01,SW2,-0.155243641873521
2031-07-01,SW2,-0.0776623371511657
2031-08-01,SW2,-0.0874945687666654
2031-09-01,SW2,0.00908123673141694
2031-10-01,SW2,0.0151187778064263
2031-11-01,SW2,-0.0503704951473997
2031-12-01,SW2,-0.0619454293755527
2032-01-01,SW2,-0.139976075006419
2032-02-01,SW2,0.0006707185136304
2032-03-01,SW2,0.290659861888499
2032-04-01,SW2,-0.1459203035343
2032-05-01,SW2,0.00891725405211844
2032-06-01,SW2,-0.104928434196612
2032-07-01,SW2,0.00928841446540228
2032-08-01,SW2,0.037463452695445
2032-09-01,SW2,0.0726994029748694
2032-10-01,SW2,0.0388938056455104
2032-11-01,SW2,0.0267038463581308
2032-12-01,SW2,0.0563358928251749
2033-01-01,SW2,0.044824916167808
2033-02-01,SW2,0.0822430431604003
2033-03-01,SW2,0.0815795277008011
2033-04-01,SW2,0.0539035453816182
2033-05-01,SW2,0.0765280471793437
2033-06-01,SW2,0.0773946537998721
2033-07-01,SW2,0.0522207918839631
2033-08-01,SW2,0.0397604032240123
2033-09-01,SW2,0.0519396519230548
2033-10-01,SW2,0.0607806565447552
2033-11-01,SW2,0.045171972459419
