long,lat,SST245,SST585
3.125,36.375,-3.64433455807325,-3.55477967923587
3.375,36.375,-3.34931495156121,-4.21719180538529
3.625,36.375,-3.56615887579181,-4.07257046682007
3.875,36.375,-3.36064744977228,-4.35468292619185
4.125,36.375,-3.27375538856969,-4.26054136592149
4.375,36.375,-3.25073325549206,-4.34073103954776
4.625,36.375,-3.21385885341283,-4.43290842574073
4.875,36.375,-3.39051606725329,-4.22240961796026
5.125,36.375,-3.05521579556357,-4.24590107056333
5.375,36.375,-3.39377567997736,-4.40432594605586
5.625,36.375,-3.03006298438585,-4.40631511483433
5.875,36.375,-3.20058741625999,-4.2970637948381
6.125,36.375,-3.25373515522719,-4.37007716494358
6.375,36.375,-3.26300620595119,-4.22079308996853
6.625,36.375,-3.22958441536902,-4.28721533043927
6.875,36.375,-3.29601571099181,-4.20874516314233
7.125,36.375,-3.34770107040324,-4.07994862761027
7.375,36.375,-3.17273585402724,-4.14790919292149
7.625,36.375,-3.12455732325783,-4.11225687008692
7.875,36.375,-3.09968875631077,-4.20578506936637
8.125,36.375,-3.09414960235198,-4.23639219563553
8.375,36.375,-3.1481412199441,-3.87202640073971
8.625,36.375,-3.11851915362065,-3.91097013733831
8.875,36.375,-3.16573305928565,-3.94537264877823
9.125,36.375,-3.31368815668131,-3.83384612442549
9.375,36.375,-2.97538437702232,-3.58538560070052
9.625,36.375,-3.45493187971712,-3.12031344103347
9.875,36.375,-3.19899392326617,-3.29751650127928
10.125,36.375,-2.81478931472908,-2.93268899444309
10.375,36.375,-2.95596157520425,-2.12004245067024
0.375,36.125,-6.42641320009171,-2.45860190242086
0.625,36.125,-4.84740410658404,-2.41773261323677
0.875,36.125,-4.76099899023086,-1.70301449957322
1.125,36.125,-6.53240911180232,-2.02583095426129
1.375,36.125,-5.78251583315662,-2.02869062259401
1.625,36.125,-5.29736518081325,-2.75163449073031
1.875,36.125,-3.69536300412503,-2.84107456890986
2.125,36.125,-3.34612171745821,-2.9945682264833
2.375,36.125,-4.06219786100272,-3.49155032729937
2.625,36.125,-4.413862495319,-3.11907135465422
2.875,36.125,-4.566124644188,-3.41490420882461
3.125,36.125,-4.081477999732,-4.03642950619969
3.375,36.125,-3.78855854949357,-4.16367635535496
3.625,36.125,-3.74762790134146,-4.13813477011389
3.875,36.125,-3.57204566418626,-4.20435436967876
4.125,36.125,-3.40505794150016,-4.14195809203152
4.375,36.125,-3.27091766310759,-4.15625258134187
4.625,36.125,-3.44656697610213,-4.01278343291226
4.875,36.125,-3.46451099396962,-3.91511764850499
5.125,36.125,-3.28800732111591,-4.0082963703554
5.375,36.125,-3.25040775514487,-3.99615542706136
5.625,36.125,-3.20073506500359,-4.0862367048996
5.875,36.125,-3.18681606023964,-4.15701741497773
6.125,36.125,-3.22253181123087,-4.08654042095527
6.375,36.125,-2.77571474778124,-3.89405245988456
6.625,36.125,-2.98904983144966,-4.0476008405134
6.875,36.125,-2.96701301455939,-3.9309467125936
7.125,36.125,-2.73935642055069,-3.99643108434856
7.375,36.125,-2.65676915334261,-3.93289136225959
7.625,36.125,-2.50995964902425,-3.82210792531269
7.875,36.125,-2.56346765362156,-3.88452038392502
8.125,36.125,-2.67545504319267,-3.92899843400748
8.375,36.125,-2.67707588486816,-3.8210420440226
8.625,36.125,-2.7990534883508,-3.98684918519812
8.875,36.125,-2.79867514774188,-4.17701575340038
9.125,36.125,-3.20886947548872,-4.15526574337905
9.375,36.125,-2.99618304619636,-3.66226035742542
9.625,36.125,-3.54216732271445,-3.49410961379718
9.875,36.125,-3.72869544973918,-4.11035011293937
10.125,36.125,-3.29187226452322,-3.57098905616248
10.375,36.125,-2.83746209084419,-2.96630564749666
0.125,35.875,-5.18517852993165,-2.82149550153226
0.375,35.875,-4.60271618040428,-2.68653029818921
0.625,35.875,-5.01349835251254,-2.60536099672002
0.875,35.875,-4.29522942974156,-2.37281167678365
1.125,35.875,-5.13477443508133,-2.2264831304731
1.375,35.875,-5.81269152212371,-2.3554143073279
1.625,35.875,-4.95869664214433,-2.99835669789063
1.875,35.875,-4.23852350265652,-3.34638724368161
2.125,35.875,-3.94134314123139,-3.21048469737924
2.375,35.875,-4.66147938680641,-3.59297670252244
2.625,35.875,-4.73092846292961,-3.54972772091994
2.875,35.875,-4.72952389591674,-3.84232299707791
3.125,35.875,-3.71930554071026,-3.89030613451838
3.375,35.875,-3.57512046538304,-4.0941040138272
3.625,35.875,-3.44142021158606,-4.09262679540354
3.875,35.875,-3.41625653492681,-4.0275034194794
4.125,35.875,-3.86116176788214,-3.93134005723922
4.375,35.875,-3.23179136406015,-3.98932881717347
4.625,35.875,-2.87868893399291,-3.98464900912622
4.875,35.875,-3.06779140864284,-4.21286723422827
5.125,35.875,-3.03713775631726,-3.97366394295775
5.375,35.875,-2.91733925727643,-4.0558158020665
5.625,35.875,-2.88066017018063,-4.01328423051887
5.875,35.875,-2.96808787764607,-4.10176611286144
6.125,35.875,-2.79414691269577,-3.97729774022396
6.375,35.875,-2.77434227094283,-3.95902574093394
6.625,35.875,-2.79665613187246,-3.79702233415263
6.875,35.875,-2.68351249085441,-3.85200392849086
7.125,35.875,-2.54994341586047,-3.9139271119691
7.375,35.875,-2.52783973360629,-3.82255525197777
7.625,35.875,-2.5535014177644,-3.749580430846
7.875,35.875,-2.37314793246241,-3.84343046233941
8.125,35.875,-2.43383023509679,-3.82323649602284
8.375,35.875,-2.51264460290971,-3.77859186034415
8.625,35.875,-2.35425232980353,-3.80187614759294
8.875,35.875,-2.59196825934563,-3.99280764503351
9.125,35.875,-2.54008651937598,-3.91943068533344
9.375,35.875,-2.84060830485337,-4.2089642005284
9.625,35.875,-3.00284133177312,-4.09354320040525
9.875,35.875,-3.3182660024721,-3.87370763027813
10.125,35.875,-3.4868984215611,-4.22994551608381
10.375,35.875,-3.29408431606175,-3.87834297642535
0.125,35.625,-5.3183791238075,-2.50602240991167
0.375,35.625,-4.8026770386271,-2.40822949584144
0.625,35.625,-4.22016737544518,-2.62816192779888
0.875,35.625,-4.23710238648754,-2.73000956543165
1.125,35.625,-7.12652552472485,-2.38972621909071
1.375,35.625,-7.5385092845521,-2.95668895298776
1.625,35.625,-5.64373290320432,-3.10564809770492
1.875,35.625,-5.1532384672221,-3.48454559976572
2.125,35.625,-5.04262707828148,-3.80042091556384
2.375,35.625,-4.48385147725517,-3.79991847582065
2.625,35.625,-4.96360184724695,-3.73652898358565
2.875,35.625,-3.89025459072264,-3.75944837621517
3.125,35.625,-3.49272825112332,-4.0147137145577
3.375,35.625,-3.37388704757076,-3.78401972963867
3.625,35.625,-3.32102710056385,-3.79643525281402
3.875,35.625,-3.15515378177729,-3.97272249094264
4.125,35.625,-3.05122126593634,-3.81574692913987
4.375,35.625,-3.04187903751842,-4.105642012382
4.625,35.625,-2.98809887684352,-3.96490846243881
4.875,35.625,-2.87487189997904,-4.0680637907316
5.125,35.625,-2.89847279741839,-3.98382065521104
5.375,35.625,-2.90372180716524,-4.14023407426672
5.625,35.625,-2.69979146571925,-3.89299910327205
5.875,35.625,-2.69806446887234,-3.82661016382521
6.125,35.625,-2.80699799305827,-3.92832634956269
6.375,35.625,-3.02972532561376,-4.1162748664185
6.625,35.625,-2.56184663384683,-4.09940164701299
6.875,35.625,-2.47338197607662,-3.93157718631652
7.125,35.625,-2.40479385008219,-4.04059554703347
7.375,35.625,-2.38548567052599,-3.97979208888155
7.625,35.625,-2.33366886593977,-3.7039567050657
7.875,35.625,-2.33014728463977,-3.91714011134154
8.125,35.625,-2.40866766220956,-3.98044436847662
8.375,35.625,-2.28712839579645,-3.8302455013269
8.625,35.625,-2.569817606317,-3.7293494226325
8.875,35.625,-2.31933797776182,-3.7894330954028
9.125,35.625,-2.58579656450375,-3.90225145079245
9.375,35.625,-2.93491289625568,-4.01432353701634
9.625,35.625,-2.67112586721487,-4.14017485595271
9.875,35.625,-3.2771883296966,-4.25807377132929
10.125,35.625,-3.23902738998049,-4.2748771839089
10.375,35.625,-3.44270238324749,-4.43272998149416
10.625,35.625,-2.81997073722946,-3.4222779396489
10.875,35.625,-2.00336760060398,-2.58822790097055
0.125,35.375,-21.2641485228439,-1.51644205107974
0.375,35.375,-6.01254459415795,-1.81324293333997
0.625,35.375,-4.11514950851749,-2.66750293075058
0.875,35.375,-4.80479749542643,-2.8659769593084
1.125,35.375,-4.6808524806797,-3.05590689864278
1.375,35.375,-3.64027073068298,-2.8428842779144
1.625,35.375,-4.78404355316228,-3.56043336273417
1.875,35.375,-4.53456398311467,-3.75566393251082
2.125,35.375,-3.86926341807015,-3.7566649312354
2.375,35.375,-4.2332744709903,-3.89644077618129
2.625,35.375,-3.87066406227981,-3.9670379612834
2.875,35.375,-4.05044813417686,-4.52351005907064
3.125,35.375,-3.53919911429756,-4.10554291867922
3.375,35.375,-2.98036963977366,-3.86987185206325
3.625,35.375,-2.97061058531631,-4.43340084183552
3.875,35.375,-2.80327277158979,-4.26896345505609
4.125,35.375,-2.6914046288584,-3.97571164657297
4.375,35.375,-2.81362136701558,-4.03445428368549
4.625,35.375,-2.71778410518591,-4.02502517546268
4.875,35.375,-2.75211726998893,-4.22956495721435
5.125,35.375,-2.70660743128762,-4.13675581382479
5.375,35.375,-2.65068027662473,-4.18631358659651
5.625,35.375,-2.78132984648954,-4.03249452189842
5.875,35.375,-2.5629920236682,-4.23313241143666
6.125,35.375,-2.66681877435595,-4.15887445459355
6.375,35.375,-2.46968136055726,-4.08024155834259
6.625,35.375,-2.57262850733598,-4.2159632647355
6.875,35.375,-2.58040638474148,-4.17525468356352
7.125,35.375,-2.40936729624834,-4.07609829382669
7.375,35.375,-2.45688836036308,-3.95086896401426
7.625,35.375,-2.4146948762241,-4.25583142647382
7.875,35.375,-2.41271601792424,-4.24072135761337
8.125,35.375,-2.37533697965348,-4.0969408884809
8.375,35.375,-2.47817383726662,-4.18421305028977
8.625,35.375,-2.29937320070791,-3.80187433018397
8.875,35.375,-2.35234132568994,-3.6705477404381
9.125,35.375,-2.37365921930456,-3.80029883695197
9.375,35.375,-2.64322076229324,-3.91335145845124
9.625,35.375,-2.82005247572944,-4.00812782300812
9.875,35.375,-3.29733628931796,-4.23091280170316
10.125,35.375,-3.21735927522712,-3.6823535041333
10.375,35.375,-3.43918872728116,-4.37525396370528
10.625,35.375,-2.92684721483705,-3.58796237333301
10.875,35.375,-1.98273597878518,-2.52292651776962
0.125,35.125,-4.23259370791601,-0.920453599728886
0.375,35.125,-6.26660699133093,-1.4400353581104
0.625,35.125,-2.87568946587014,-2.09823034746161
0.875,35.125,-3.93453390302672,-3.80058626329413
1.125,35.125,-4.86279194411568,-3.54285575387349
1.375,35.125,-4.86888615981594,-4.26365343132729
1.625,35.125,-3.79713574864965,-3.60670666753029
1.875,35.125,-4.88392544015994,-3.74434220988193
2.125,35.125,-3.24989788860294,-3.88402595153707
2.375,35.125,-3.3148799006988,-4.99020183547259
2.625,35.125,-3.04598394524031,-3.93031293149256
2.875,35.125,-2.94631864806289,-3.98013147484697
3.125,35.125,-3.09205311298457,-4.06388306981227
3.375,35.125,-2.83236114687539,-3.84522136937258
3.625,35.125,-2.70944048435207,-3.98817588064679
3.875,35.125,-2.67620877958669,-4.14244040834446
4.125,35.125,-2.70003713358977,-4.00479881191817
4.375,35.125,-2.60579887573439,-4.06378725804106
4.625,35.125,-2.72089188645316,-4.18321603630194
4.875,35.125,-2.66552568278291,-4.14635913735796
5.125,35.125,-2.70191722600227,-4.13779969326604
5.375,35.125,-2.54483607936919,-4.28068834123042
5.625,35.125,-2.56568256544178,-4.19770577748419
5.875,35.125,-2.70498648686824,-4.24013195743258
6.125,35.125,-2.59795363793739,-4.16852807387922
6.375,35.125,-2.50751666620426,-4.21689943196988
6.625,35.125,-2.45070385685101,-4.26698250111593
6.875,35.125,-2.42813187400596,-4.15671144108373
7.125,35.125,-2.48220844685785,-4.22877905145793
7.375,35.125,-2.32666258155112,-3.66901224665211
7.625,35.125,-2.35903206289094,-4.32324364916862
7.875,35.125,-2.37811810165955,-4.32428134504595
8.125,35.125,-2.40127930171369,-4.23932301948943
8.375,35.125,-2.49258487644988,-4.28358305852916
8.625,35.125,-2.22130972958356,-3.64736428677257
8.875,35.125,-2.18825081355299,-3.68331996966844
9.125,35.125,-2.25296577497202,-3.78459126567839
9.375,35.125,-2.42170377434701,-3.92924050225608
9.625,35.125,-2.47105107340844,-4.00522129815882
9.875,35.125,-2.81559901887164,-4.2067709715356
10.125,35.125,-3.10218236493208,-4.20699851006051
10.375,35.125,-3.01249190491212,-4.35526420957901
10.625,35.125,-3.19045813406567,-4.30086001496653
10.875,35.125,-2.50236002088725,-3.1115145456671
0.125,34.875,,-1.1924239039866
0.375,34.875,-2.96604353108846,-1.44243952518606
0.625,34.875,-2.66373975804605,-1.28947172922872
0.875,34.875,-2.42950072748202,-2.55917404531124
1.125,34.875,-3.3698054557218,-4.11680025877469
1.375,34.875,-3.59809216068963,-4.70717790961746
1.625,34.875,-3.58623180242518,-3.66375175102058
1.875,34.875,-3.70011697903569,-4.05425785098866
2.125,34.875,-3.09835967805637,-6.29122225671137
2.375,34.875,-2.99013457030539,-5.25879221938474
2.625,34.875,-2.9655126466389,-4.00427459173894
2.875,34.875,-2.90395010182229,-3.99391494127317
3.125,34.875,-2.69524303954864,-3.90557214870419
3.375,34.875,-2.94607480274941,-4.47436107867276
3.625,34.875,-2.41948455710597,-3.90193554135676
3.875,34.875,-2.62837960679764,-4.01251092561947
4.125,34.875,-2.6600231570494,-4.09236299447096
4.375,34.875,-2.8012432084184,-3.96322057923018
4.625,34.875,-2.70921759017399,-4.13544052060901
4.875,34.875,-2.68227338965203,-4.1038188946161
5.125,34.875,-2.76257871019127,-4.02899935382946
5.375,34.875,-2.62133635875703,-4.27758528933987
5.625,34.875,-2.65643032169526,-4.09744174086414
5.875,34.875,-2.69862517607429,-4.19478137091636
6.125,34.875,-2.45792798811381,-4.09975899631593
6.375,34.875,-2.43088961316749,-3.98377389153982
6.625,34.875,-2.65369132395481,-4.02954109080443
6.875,34.875,-2.47070365838232,-4.25141101684974
7.125,34.875,-2.36534544344971,-4.2377207855334
7.375,34.875,-2.52903285470496,-4.34120301846176
7.625,34.875,-2.50386646024656,-4.2851058242324
7.875,34.875,-2.31666445478665,-3.71561690019819
8.125,34.875,-2.36356191115898,-4.23170431155658
8.375,34.875,-2.42709580197647,-4.29678981157798
8.625,34.875,-2.41089325045275,-4.27177002718936
8.875,34.875,-2.25857456059109,-3.60482458214733
9.125,34.875,-2.4443482661854,-3.76695865786296
9.375,34.875,-2.30972323305608,-3.84072545710106
9.625,34.875,-2.47744910737382,-3.94679709050956
9.875,34.875,-2.85185396142636,-4.03506157023769
10.125,34.875,-2.93076555619916,-3.76285051028544
10.375,34.875,-3.530492432043,-4.71615339313917
10.625,34.875,-3.3253336573858,-4.61424328252327
10.875,34.875,-3.2594505483258,-3.91472607000248
0.125,34.625,-2.40932033308793,-0.851957596391385
0.375,34.625,-2.06468781273687,-0.620664369365899
0.625,34.625,-1.63955141757452,-0.479471030875786
0.875,34.625,-2.71143237809282,-1.93778563165106
1.125,34.625,-3.54195334669607,-3.08255836580186
1.375,34.625,-3.25419490677893,-4.61971535119771
1.625,34.625,-3.97481128135129,-3.67112630436917
1.875,34.625,-2.94373496443617,-4.52897403287221
2.125,34.625,-2.66761837214187,-6.44422621934156
2.375,34.625,-2.76805411694851,-6.2684402641284
2.625,34.625,-2.95849772870389,-5.14930471578207
2.875,34.625,-3.06023401163925,-5.0942135808768
3.125,34.625,-2.73588042560162,-4.0574351828086
3.375,34.625,-2.71794997521076,-4.20129413559614
3.625,34.625,-2.60345401937787,-4.11125380500337
3.875,34.625,-2.6463254755466,-4.06119979021466
4.125,34.625,-2.55970414749294,-3.99738073209659
4.375,34.625,-2.58718207964777,-4.20896328666353
4.625,34.625,-2.77537553416523,-4.12399792137203
4.875,34.625,-2.6850197923903,-4.03207080593773
5.125,34.625,-2.71338419352324,-4.23856950794971
5.375,34.625,-2.61793803759778,-4.1966764458121
5.625,34.625,-2.67559262320873,-4.09669173389192
5.875,34.625,-2.70111268100779,-4.11944229954563
6.125,34.625,-2.79778078296765,-4.28390992547662
6.375,34.625,-2.60970738090577,-4.12920421443512
6.625,34.625,-2.31763023925513,-3.81851223631739
6.875,34.625,-2.3808393305086,-3.78560904740625
7.125,34.625,-2.28834970606971,-3.75936933329435
7.375,34.625,-2.36476507276017,-4.17534849855856
7.625,34.625,-2.46096976314647,-4.20784063246902
7.875,34.625,-2.39007308613229,-4.3189783532787
8.125,34.625,-2.36432547282528,-4.14587570352869
8.375,34.625,-2.34259248665654,-3.93601333885875
8.625,34.625,-2.21486831043275,-3.64587957234248
8.875,34.625,-2.41423498621523,-4.20159996686721
9.125,34.625,-2.25741562153681,-3.95039932138046
9.375,34.625,-2.15899757031757,-3.53338075122692
9.625,34.625,-2.26903116095439,-3.86970861281802
9.875,34.625,-2.57070873188054,-3.99719434621254
10.125,34.625,-2.77723149963815,-4.00626433620536
10.375,34.625,-2.97076412782728,-4.03735467234829
10.625,34.625,-3.7202267621266,-4.76603771356283
0.125,34.375,-2.05470613672418,-1.42616172273985
0.375,34.375,-2.1964441420937,-1.39682232528417
0.625,34.375,-2.45008459144397,-1.53455304281727
0.875,34.375,-2.12854870675296,-1.55908174620087
1.125,34.375,-2.52906031823052,-2.28175463472477
1.375,34.375,-2.78426344247545,-3.05451319693262
1.625,34.375,-2.814318013678,-5.4128337611141
1.875,34.375,-2.7779632498632,-4.14554146837174
2.125,34.375,-2.641383698135,-6.26458198446881
2.375,34.375,-3.00619175682324,-5.90889868931124
2.625,34.375,-3.12812937547992,-6.0093153967732
2.875,34.375,-2.83010721684723,-5.12230102674454
3.125,34.375,-2.78243251795913,-4.662284748659
3.375,34.375,-2.57217456018672,-4.22883339837048
3.625,34.375,-2.54429287743618,-4.10749081334351
3.875,34.375,-2.49384790876808,-4.12152811778294
4.125,34.375,-2.39387108438852,-3.87812886183309
4.375,34.375,-2.1619745262245,-3.91912317337835
4.625,34.375,-2.37054772881384,-3.97487022499939
4.875,34.375,-2.3788405585036,-3.7413716957797
5.125,34.375,-2.42463548138678,-3.90521252851613
5.375,34.375,-2.38216541593177,-3.85125098112703
5.625,34.375,-2.38036258417257,-3.7439267996111
5.875,34.375,-2.37767681194338,-3.82987708187628
6.125,34.375,-2.40396995742198,-3.71958378567135
6.375,34.375,-2.29624893314372,-3.82360344719185
6.625,34.375,-2.5367256980788,-4.07530704214248
6.875,34.375,-2.23149481910274,-3.77604911190604
7.125,34.375,-2.46015502820562,-4.22582298121375
7.375,34.375,-2.22405449179308,-3.71782728841643
7.625,34.375,-2.57494913715485,-4.29526801120618
7.875,34.375,-2.29567084436595,-3.73254881343321
8.125,34.375,-2.42066002213363,-4.32616657936394
8.375,34.375,-2.39122733010926,-4.32832476886812
8.625,34.375,-2.5090341097193,-4.46240944058704
8.875,34.375,-2.43340228793088,-4.20990739727962
9.125,34.375,-2.19620083291969,-3.71756989474397
9.375,34.375,-2.42338724130771,-3.92089913266291
9.625,34.375,-2.19329790048813,-3.67444166108139
9.875,34.375,-2.39849839027576,-3.95911961049861
10.125,34.375,-2.74478163086562,-4.03502639018862
0.125,34.125,-1.55710358385826,-0.0747258047128943
0.375,34.125,-1.7540482068569,-0.972466752288647
0.625,34.125,-2.53096093887107,-1.48806003019618
0.875,34.125,-1.57939958224557,-1.31571971016322
1.125,34.125,-2.10275809533656,-1.65293894587972
1.375,34.125,-2.27112967497416,-3.03679861233711
1.625,34.125,-2.81207711440037,-3.67054849361374
